sample_id,original_sample_id,sample_type,source,tif_path,x,y,valid_ratio,change_ratio,change_pixels,valid_pixels,selection_valid_min,selection_pos_min,selection_neg_max,selection_stride
002762,gfc_2018_2020_expansion_se_asia_borneo_03_001344_006912,positive,gfc_2018_2020_expansion_se_asia_borneo_03,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_borneo_03.tif,6912,1344,0.0567626953125,0.6728494623655914,2503,3720,0.05,0.05,0.03,64
002763,gfc_2018_2020_expansion_temperate_china_01_000000_002880,negative,gfc_2018_2020_expansion_temperate_china_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_china_01.tif,2880,0,0.083099365234375,0.019096584649283876,104,5446,0.05,0.05,0.03,64
002764,gfc_2018_2020_expansion_mexico_yucatan_01_000640_006848,positive,gfc_2018_2020_expansion_mexico_yucatan_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_mexico_yucatan_01.tif,6848,640,0.06756591796875,0.6122402890695574,2711,4428,0.05,0.05,0.03,64
002765,gfc_2018_2020_amazon_01_002560_005952,negative,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,5952,2560,0.2911376953125,0.001519916142557652,29,19080,0.05,0.05,0.03,64
002766,gfc_2018_2020_expansion_central_america_01_003264_005888,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,5888,3264,0.0946044921875,0.3961290322580645,2456,6200,0.05,0.05,0.03,64
002767,gfc_2018_2020_expansion_se_asia_myanmar_01_002624_006144,positive,gfc_2018_2020_expansion_se_asia_myanmar_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_myanmar_01.tif,6144,2624,0.08502197265625,0.17462311557788945,973,5572,0.05,0.05,0.03,64
002768,gfc_2018_2020_expansion_se_asia_borneo_03_006464_006080,negative,gfc_2018_2020_expansion_se_asia_borneo_03,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_borneo_03.tif,6080,6464,0.0568084716796875,0.007252215954875101,27,3723,0.05,0.05,0.03,64
002769,gfc_2018_2020_expansion_amazon_bolivia_01_006144_001408,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,1408,6144,0.070556640625,0.0,0,4624,0.05,0.05,0.03,64
002770,gfc_2018_2020_expansion_se_asia_myanmar_01_002048_005440,positive,gfc_2018_2020_expansion_se_asia_myanmar_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_myanmar_01.tif,5440,2048,0.055389404296875,0.10027548209366391,364,3630,0.05,0.05,0.03,64
002771,gfc_2018_2020_amazon_01_002560_002240,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,2240,2560,0.0841064453125,0.5290275761973875,2916,5512,0.05,0.05,0.03,64
002772,gfc_2018_2020_expansion_congo_caf_01_006912_006080,positive,gfc_2018_2020_expansion_congo_caf_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_caf_01.tif,6080,6912,0.0824127197265625,0.41603406776522867,2247,5401,0.05,0.05,0.03,64
002773,gfc_2018_2020_expansion_amazon_guiana_01_007040_001536,positive,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,1536,7040,0.0623016357421875,0.08572128337007102,350,4083,0.05,0.05,0.03,64
002774,gfc_2018_2020_expansion_amazon_colombia_01_000000_005056,positive,gfc_2018_2020_expansion_amazon_colombia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_colombia_01.tif,5056,0,0.0645904541015625,0.6605244507441531,2796,4233,0.05,0.05,0.03,64
002775,gfc_2018_2020_expansion_se_asia_sumatra_02_006144_005760,positive,gfc_2018_2020_expansion_se_asia_sumatra_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_sumatra_02.tif,5760,6144,0.1621246337890625,0.5512470588235294,5857,10625,0.05,0.05,0.03,64
002776,gfc_2018_2020_expansion_temperate_europe_01_004864_000320,positive,gfc_2018_2020_expansion_temperate_europe_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_europe_01.tif,320,4864,0.062286376953125,0.2390984811366977,976,4082,0.05,0.05,0.03,64
002777,gfc_2018_2020_expansion_boreal_canada_01_006656_004736,positive,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,4736,6656,0.10546875,0.5575810185185185,3854,6912,0.05,0.05,0.03,64
002778,gfc_2018_2020_amazon_02_004352_005888,negative,gfc_2018_2020_amazon_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_02.tif,5888,4352,0.2759552001953125,5.52944429084877e-05,1,18085,0.05,0.05,0.03,64
002779,gfc_2018_2020_expansion_temperate_china_01_005568_001024,positive,gfc_2018_2020_expansion_temperate_china_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_china_01.tif,1024,5568,0.0524139404296875,0.12023289665211062,413,3435,0.05,0.05,0.03,64
002780,gfc_2018_2020_expansion_temperate_europe_01_000640_002624,positive,gfc_2018_2020_expansion_temperate_europe_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_europe_01.tif,2624,640,0.0809173583984375,0.9571940411088063,5076,5303,0.05,0.05,0.03,64
002781,gfc_2018_2020_expansion_boreal_canada_01_005440_004800,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,4800,5440,0.0623016357421875,0.0,0,4083,0.05,0.05,0.03,64
002782,gfc_2018_2020_amazon_02_002944_000896,positive,gfc_2018_2020_amazon_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_02.tif,896,2944,0.1944122314453125,0.4852052429165686,6182,12741,0.05,0.05,0.03,64
002783,gfc_2018_2020_expansion_boreal_siberia_01_005568_005184,positive,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,5184,5568,0.0515594482421875,0.4054453980467594,1370,3379,0.05,0.05,0.03,64
002784,gfc_2018_2020_expansion_amazon_colombia_01_000000_004224,negative,gfc_2018_2020_expansion_amazon_colombia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_colombia_01.tif,4224,0,0.1463623046875,0.005942452043369475,57,9592,0.05,0.05,0.03,64
002785,gfc_2018_2020_expansion_amazon_bolivia_01_004544_002048,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,2048,4544,0.0796356201171875,0.0,0,5219,0.05,0.05,0.03,64
002786,gfc_2018_2020_expansion_se_asia_borneo_03_007168_003072,positive,gfc_2018_2020_expansion_se_asia_borneo_03,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_borneo_03.tif,3072,7168,0.1549072265625,0.11120961386918833,1129,10152,0.05,0.05,0.03,64
002787,gfc_2018_2020_borneo_02_003968_004160,positive,gfc_2018_2020_borneo_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_02.tif,4160,3968,0.2245330810546875,0.4926945293917771,7250,14715,0.05,0.05,0.03,64
002788,gfc_2018_2020_expansion_amazon_bolivia_01_001152_003776,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,3776,1152,0.0514373779296875,0.006229605458320973,21,3371,0.05,0.05,0.03,64
002789,gfc_2018_2020_expansion_boreal_siberia_01_002048_000448,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,448,2048,0.1649932861328125,0.0,0,10813,0.05,0.05,0.03,64
002790,gfc_2018_2020_borneo_02_005696_001728,positive,gfc_2018_2020_borneo_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_02.tif,1728,5696,0.05975341796875,0.7356996935648621,2881,3916,0.05,0.05,0.03,64
002791,gfc_2018_2020_expansion_amazon_guiana_01_006784_003648,negative,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,3648,6784,0.14520263671875,0.0,0,9516,0.05,0.05,0.03,64
002792,gfc_2018_2020_expansion_madagascar_east_01_003456_001920,positive,gfc_2018_2020_expansion_madagascar_east_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_madagascar_east_01.tif,1920,3456,0.06134033203125,0.31417910447761194,1263,4020,0.05,0.05,0.03,64
002793,gfc_2018_2020_amazon_01_004096_000832,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,832,4096,0.087493896484375,0.5774328566445762,3311,5734,0.05,0.05,0.03,64
002794,gfc_2018_2020_borneo_01_003648_006720,negative,gfc_2018_2020_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_01.tif,6720,3648,0.0564727783203125,0.0,0,3701,0.05,0.05,0.03,64
002795,gfc_2018_2020_expansion_boreal_siberia_01_000000_005440,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,5440,0,0.0586090087890625,0.0002603488674824265,1,3841,0.05,0.05,0.03,64
002796,gfc_2018_2020_expansion_central_america_01_005312_005504,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,5504,5312,0.05145263671875,0.2227164887307236,751,3372,0.05,0.05,0.03,64
002797,gfc_2018_2020_expansion_congo_angola_01_002112_002432,positive,gfc_2018_2020_expansion_congo_angola_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_angola_01.tif,2432,2112,0.0765533447265625,0.22902132748654574,1149,5017,0.05,0.05,0.03,64
002798,gfc_2018_2020_expansion_se_asia_myanmar_01_004608_003968,positive,gfc_2018_2020_expansion_se_asia_myanmar_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_myanmar_01.tif,3968,4608,0.0640716552734375,0.5236961181233627,2199,4199,0.05,0.05,0.03,64
002799,gfc_2018_2020_expansion_boreal_canada_01_000000_001024,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,1024,0,0.0546875,0.0,0,3584,0.05,0.05,0.03,64
002800,gfc_2018_2020_expansion_temperate_china_01_000896_002240,positive,gfc_2018_2020_expansion_temperate_china_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_china_01.tif,2240,896,0.0509490966796875,0.18628331835879006,622,3339,0.05,0.05,0.03,64
002801,gfc_2018_2020_expansion_congo_angola_01_005120_005952,positive,gfc_2018_2020_expansion_congo_angola_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_angola_01.tif,5952,5120,0.057525634765625,0.5140583554376658,1938,3770,0.05,0.05,0.03,64
002802,gfc_2018_2020_expansion_boreal_canada_01_002496_003712,positive,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,3712,2496,0.138946533203125,0.9989018229738634,9096,9106,0.05,0.05,0.03,64
002803,gfc_2018_2020_expansion_mexico_yucatan_01_006528_003520,positive,gfc_2018_2020_expansion_mexico_yucatan_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_mexico_yucatan_01.tif,3520,6528,0.0828094482421875,0.46803021927400035,2540,5427,0.05,0.05,0.03,64
002804,gfc_2018_2020_expansion_boreal_siberia_01_000000_002432,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,2432,0,0.0590972900390625,0.0,0,3873,0.05,0.05,0.03,64
002805,gfc_2018_2020_expansion_boreal_canada_01_006400_005632,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,5632,6400,0.0999755859375,0.005494505494505495,36,6552,0.05,0.05,0.03,64
002806,gfc_2018_2020_expansion_amazon_colombia_01_000128_005184,positive,gfc_2018_2020_expansion_amazon_colombia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_colombia_01.tif,5184,128,0.0817413330078125,0.6427104722792608,3443,5357,0.05,0.05,0.03,64
002807,gfc_2018_2020_expansion_boreal_siberia_01_004352_001280,positive,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,1280,4352,0.0609283447265625,0.5562233909341348,2221,3993,0.05,0.05,0.03,64
002808,gfc_2018_2020_expansion_mexico_yucatan_01_005760_002944,positive,gfc_2018_2020_expansion_mexico_yucatan_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_mexico_yucatan_01.tif,2944,5760,0.104705810546875,0.35237540075779655,2418,6862,0.05,0.05,0.03,64
002809,gfc_2018_2020_borneo_02_001152_006144,positive,gfc_2018_2020_borneo_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_02.tif,6144,1152,0.0681304931640625,0.1986562150055991,887,4465,0.05,0.05,0.03,64
002810,gfc_2018_2020_expansion_boreal_canada_01_001984_003136,positive,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,3136,1984,0.1534576416015625,0.7871134533160983,7916,10057,0.05,0.05,0.03,64
002811,gfc_2018_2020_expansion_temperate_china_01_004032_000064,positive,gfc_2018_2020_expansion_temperate_china_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_china_01.tif,64,4032,0.058135986328125,0.2994750656167979,1141,3810,0.05,0.05,0.03,64
002812,gfc_2018_2020_expansion_se_asia_borneo_03_006720_006656,positive,gfc_2018_2020_expansion_se_asia_borneo_03,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_borneo_03.tif,6656,6720,0.0717620849609375,0.5653837975760153,2659,4703,0.05,0.05,0.03,64
002813,gfc_2018_2020_expansion_boreal_canada_01_006656_004480,positive,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,4480,6656,0.0585479736328125,0.16653635652853793,639,3837,0.05,0.05,0.03,64
002814,gfc_2018_2020_expansion_amazon_guiana_01_003712_005248,negative,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,5248,3712,0.089111328125,0.009589041095890411,56,5840,0.05,0.05,0.03,64
002815,gfc_2018_2020_amazon_01_002816_004224,negative,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,4224,2816,0.3662261962890625,0.02374901045789759,570,24001,0.05,0.05,0.03,64
002816,gfc_2018_2020_expansion_boreal_siberia_01_002048_006272,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,6272,2048,0.067230224609375,0.0,0,4406,0.05,0.05,0.03,64
002817,gfc_2018_2020_expansion_boreal_canada_01_001984_001088,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,1088,1984,0.2454833984375,0.004226752859273993,68,16088,0.05,0.05,0.03,64
002818,gfc_2018_2020_amazon_02_005248_000960,negative,gfc_2018_2020_amazon_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_02.tif,960,5248,0.0853118896484375,0.006617778572706135,37,5591,0.05,0.05,0.03,64
002819,gfc_2018_2020_expansion_boreal_siberia_01_004288_006336,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,6336,4288,0.0543365478515625,0.0002808199943836001,1,3561,0.05,0.05,0.03,64
002820,gfc_2018_2020_expansion_central_america_01_001664_004736,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,4736,1664,0.1120452880859375,0.5470516137818331,4017,7343,0.05,0.05,0.03,64
002821,gfc_2018_2020_expansion_congo_caf_01_003264_006720,positive,gfc_2018_2020_expansion_congo_caf_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_caf_01.tif,6720,3264,0.1240081787109375,0.46240925310692754,3758,8127,0.05,0.05,0.03,64
002822,gfc_2018_2020_amazon_01_003008_000192,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,192,3008,0.0538482666015625,0.3168036270898271,1118,3529,0.05,0.05,0.03,64
002823,gfc_2018_2020_expansion_se_asia_myanmar_01_001472_006784,positive,gfc_2018_2020_expansion_se_asia_myanmar_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_myanmar_01.tif,6784,1472,0.134735107421875,0.15469988674971688,1366,8830,0.05,0.05,0.03,64
