audit_id,sample_id,sample_type,split,source,valid_bin,valid_ratio,change_ratio,A_path,B_path,label_path,annotator_1_quality,annotator_2_quality,final_quality,error_type,notes
GFC10K-AUDIT-0189,002986,positive,train,gfc_2018_2020_expansion_central_america_01,0.10-0.20,0.176346,0.256901,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/002986.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/002986.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/002986.png,,,,,
GFC10K-AUDIT-0190,009268,positive,val,gfc_2018_2020_amazon_02,0.20-0.40,0.373383,0.161708,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/009268.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/009268.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/009268.png,,,,,
GFC10K-AUDIT-0191,000104,positive,train,gfc_2018_2020_expansion_central_america_01,0.20-0.40,0.398758,0.081736,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000104.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000104.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000104.png,,,,,
GFC10K-AUDIT-0192,006597,positive,train,gfc_2018_2020_expansion_congo_caf_01,0.10-0.20,0.182526,0.303461,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/006597.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/006597.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/006597.png,,,,,
GFC10K-AUDIT-0193,008444,positive,test,gfc_2018_2020_borneo_02,0.05-0.10,0.062119,0.296242,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008444.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008444.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008444.png,,,,,
GFC10K-AUDIT-0194,004195,positive,val,gfc_2018_2020_expansion_se_asia_sumatra_02,0.05-0.10,0.068771,0.441535,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004195.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004195.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004195.png,,,,,
GFC10K-AUDIT-0195,003795,positive,val,gfc_2018_2020_expansion_amazon_colombia_01,0.05-0.10,0.056488,0.631280,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003795.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003795.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003795.png,,,,,
GFC10K-AUDIT-0196,003669,positive,test,gfc_2018_2020_expansion_madagascar_east_01,0.20-0.40,0.236816,0.351997,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003669.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003669.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003669.png,,,,,
GFC10K-AUDIT-0197,003966,positive,test,gfc_2018_2020_borneo_02,0.20-0.40,0.221054,0.854490,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003966.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003966.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003966.png,,,,,
GFC10K-AUDIT-0198,003876,positive,test,gfc_2018_2020_amazon_02,0.05-0.10,0.069077,0.060968,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003876.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003876.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003876.png,,,,,
GFC10K-AUDIT-0199,007553,positive,train,gfc_2018_2020_expansion_amazon_bolivia_01,0.10-0.20,0.113861,0.113776,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007553.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007553.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007553.png,,,,,
GFC10K-AUDIT-0200,006611,positive,train,gfc_2018_2020_amazon_01,>=0.40,0.491562,0.215862,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/006611.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/006611.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/006611.png,,,,,
GFC10K-AUDIT-0201,007108,positive,test,gfc_2018_2020_expansion_boreal_siberia_01,0.05-0.10,0.091629,0.274438,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007108.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007108.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007108.png,,,,,
GFC10K-AUDIT-0202,003227,positive,train,gfc_2018_2020_expansion_se_asia_myanmar_01,0.20-0.40,0.208481,0.311059,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003227.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003227.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003227.png,,,,,
GFC10K-AUDIT-0203,006837,positive,test,gfc_2018_2020_expansion_boreal_siberia_01,0.10-0.20,0.108505,0.258192,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/006837.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/006837.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/006837.png,,,,,
GFC10K-AUDIT-0204,002261,positive,val,gfc_2018_2020_expansion_se_asia_papua_01,0.05-0.10,0.052032,0.394721,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/002261.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/002261.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/002261.png,,,,,
GFC10K-AUDIT-0205,003960,positive,test,gfc_2018_2020_expansion_temperate_europe_01,0.05-0.10,0.050140,0.305539,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003960.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003960.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003960.png,,,,,
GFC10K-AUDIT-0206,001261,positive,train,gfc_2018_2020_expansion_boreal_siberia_01,0.20-0.40,0.222260,0.431210,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001261.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001261.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001261.png,,,,,
GFC10K-AUDIT-0207,006054,positive,train,gfc_2018_2020_expansion_congo_cameroon_01,0.10-0.20,0.109314,0.334590,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/006054.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/006054.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/006054.png,,,,,
GFC10K-AUDIT-0208,004692,positive,train,gfc_2018_2020_expansion_temperate_china_01,0.05-0.10,0.078659,0.340640,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004692.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004692.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004692.png,,,,,
GFC10K-AUDIT-0209,003798,positive,train,gfc_2018_2020_expansion_amazon_venezuela_01,0.10-0.20,0.106079,0.830409,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003798.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003798.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003798.png,,,,,
GFC10K-AUDIT-0210,002774,positive,train,gfc_2018_2020_expansion_amazon_colombia_01,0.05-0.10,0.064590,0.660524,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/002774.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/002774.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/002774.png,,,,,
GFC10K-AUDIT-0211,004747,positive,train,gfc_2018_2020_amazon_01,0.10-0.20,0.170059,0.272319,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004747.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004747.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004747.png,,,,,
GFC10K-AUDIT-0212,003328,positive,train,gfc_2018_2020_amazon_02,0.05-0.10,0.079575,0.122915,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003328.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003328.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003328.png,,,,,
GFC10K-AUDIT-0213,007061,positive,val,gfc_2018_2020_amazon_02,0.10-0.20,0.122025,0.522321,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007061.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007061.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007061.png,,,,,
GFC10K-AUDIT-0214,000111,positive,val,gfc_2018_2020_borneo_02,>=0.40,0.513000,0.184949,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000111.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000111.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000111.png,,,,,
GFC10K-AUDIT-0215,001681,positive,train,gfc_2018_2020_expansion_mexico_yucatan_01,0.10-0.20,0.141861,0.315586,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001681.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001681.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001681.png,,,,,
GFC10K-AUDIT-0216,006157,positive,train,gfc_2018_2020_expansion_congo_angola_01,0.10-0.20,0.153854,0.449668,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/006157.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/006157.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/006157.png,,,,,
GFC10K-AUDIT-0217,008976,positive,train,gfc_2018_2020_expansion_temperate_china_01,0.10-0.20,0.131958,0.329787,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008976.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008976.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008976.png,,,,,
GFC10K-AUDIT-0218,002091,positive,train,gfc_2018_2020_expansion_congo_cameroon_01,0.05-0.10,0.055984,0.086945,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/002091.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/002091.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/002091.png,,,,,
GFC10K-AUDIT-0219,008038,positive,test,gfc_2018_2020_expansion_congo_caf_01,0.05-0.10,0.080017,0.280130,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008038.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008038.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008038.png,,,,,
GFC10K-AUDIT-0220,009771,positive,val,gfc_2018_2020_expansion_madagascar_east_01,0.05-0.10,0.078476,0.390822,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/009771.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/009771.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/009771.png,,,,,
GFC10K-AUDIT-0221,000384,positive,train,gfc_2018_2020_expansion_se_asia_borneo_03,0.05-0.10,0.061111,0.440699,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000384.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000384.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000384.png,,,,,
GFC10K-AUDIT-0222,000748,positive,train,gfc_2018_2020_expansion_se_asia_borneo_03,0.20-0.40,0.205322,0.639566,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000748.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000748.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000748.png,,,,,
GFC10K-AUDIT-0223,001428,positive,train,gfc_2018_2020_expansion_mexico_yucatan_01,0.20-0.40,0.208588,0.481931,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001428.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001428.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001428.png,,,,,
GFC10K-AUDIT-0224,000049,positive,train,gfc_2018_2020_borneo_02,0.20-0.40,0.276062,0.488945,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000049.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000049.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000049.png,,,,,
GFC10K-AUDIT-0225,002094,positive,train,gfc_2018_2020_expansion_boreal_siberia_01,0.10-0.20,0.160797,1.000000,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/002094.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/002094.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/002094.png,,,,,
GFC10K-AUDIT-0226,007094,positive,val,gfc_2018_2020_expansion_congo_caf_01,0.05-0.10,0.082214,0.472160,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007094.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007094.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007094.png,,,,,
GFC10K-AUDIT-0227,005326,positive,test,gfc_2018_2020_expansion_congo_angola_01,0.10-0.20,0.101257,0.247438,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/005326.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/005326.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/005326.png,,,,,
GFC10K-AUDIT-0228,007079,positive,val,gfc_2018_2020_expansion_congo_angola_01,0.10-0.20,0.177246,0.292786,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007079.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007079.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007079.png,,,,,
GFC10K-AUDIT-0229,001349,positive,val,gfc_2018_2020_expansion_temperate_china_01,0.05-0.10,0.061508,0.422972,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001349.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001349.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001349.png,,,,,
GFC10K-AUDIT-0230,003889,positive,val,gfc_2018_2020_expansion_congo_cameroon_01,0.05-0.10,0.058426,0.266910,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003889.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003889.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003889.png,,,,,
GFC10K-AUDIT-0231,008068,positive,val,gfc_2018_2020_expansion_boreal_canada_01,0.10-0.20,0.182373,0.814759,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008068.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008068.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008068.png,,,,,
GFC10K-AUDIT-0232,009400,positive,test,gfc_2018_2020_expansion_mexico_yucatan_01,0.20-0.40,0.214066,0.139283,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/009400.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/009400.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/009400.png,,,,,
GFC10K-AUDIT-0233,004802,positive,val,gfc_2018_2020_expansion_congo_angola_01,0.05-0.10,0.066940,0.342831,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004802.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004802.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004802.png,,,,,
GFC10K-AUDIT-0234,005763,positive,test,gfc_2018_2020_borneo_01,0.05-0.10,0.057480,0.096098,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/005763.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/005763.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/005763.png,,,,,
GFC10K-AUDIT-0235,000073,positive,train,gfc_2018_2020_expansion_amazon_guiana_01,0.20-0.40,0.371460,0.104174,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000073.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000073.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000073.png,,,,,
GFC10K-AUDIT-0236,007725,positive,test,gfc_2018_2020_amazon_01,0.20-0.40,0.257233,0.359592,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007725.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007725.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007725.png,,,,,
GFC10K-AUDIT-0237,001537,positive,test,gfc_2018_2020_expansion_amazon_bolivia_01,0.05-0.10,0.057129,0.502404,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001537.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001537.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001537.png,,,,,
GFC10K-AUDIT-0238,000106,positive,test,gfc_2018_2020_expansion_temperate_china_01,0.05-0.10,0.067429,0.163838,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000106.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000106.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000106.png,,,,,
GFC10K-AUDIT-0239,004152,positive,val,gfc_2018_2020_borneo_02,0.10-0.20,0.139496,0.120871,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004152.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004152.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004152.png,,,,,
GFC10K-AUDIT-0240,004384,positive,train,gfc_2018_2020_expansion_mexico_yucatan_01,>=0.40,0.402573,0.187962,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004384.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004384.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004384.png,,,,,
GFC10K-AUDIT-0241,000472,positive,train,gfc_2018_2020_expansion_boreal_siberia_01,0.05-0.10,0.086014,0.160724,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000472.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000472.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000472.png,,,,,
GFC10K-AUDIT-0242,004373,positive,test,gfc_2018_2020_amazon_01,0.10-0.20,0.140915,0.245479,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004373.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004373.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004373.png,,,,,
GFC10K-AUDIT-0243,001877,positive,test,gfc_2018_2020_expansion_boreal_canada_01,0.05-0.10,0.072632,0.202731,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001877.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001877.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001877.png,,,,,
GFC10K-AUDIT-0244,007752,positive,test,gfc_2018_2020_expansion_central_america_01,0.20-0.40,0.202087,0.090532,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007752.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007752.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007752.png,,,,,
GFC10K-AUDIT-0245,002023,positive,val,gfc_2018_2020_amazon_01,0.10-0.20,0.105194,0.366841,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/002023.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/002023.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/002023.png,,,,,
GFC10K-AUDIT-0246,003408,positive,train,gfc_2018_2020_expansion_amazon_venezuela_01,0.05-0.10,0.069672,0.403636,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003408.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003408.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003408.png,,,,,
GFC10K-AUDIT-0247,003958,positive,test,gfc_2018_2020_expansion_se_asia_sumatra_02,0.10-0.20,0.192627,0.194708,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003958.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003958.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003958.png,,,,,
